0,1,0,0
0,1,1,0
0,1,2,0
0,1,3,0
0,1,4,0
0,1,5,0
0,1,6,0
0,1,7,0
0,1,8,0
0,1,9,1208925819614629174706176
0,1,10,604462909807314587353088
0,1,11,302231454903657293676544
0,1,12,151115727451828646838272
0,1,13,75557863725914323419136
0,1,14,37778931862957161709568
0,1,15,18889465931478580854784
0,1,16,9444732965739290427392
0,1,17,4722366482869645213696
0,1,18,2361183241434822606848
0,1,19,1180591620717411303424
0,1,20,590295810358705651712
0,1,21,295147905179352825856
0,1,22,147573952589676412928
0,1,23,73786976294838206464
0,1,24,36893488147419103232
0,1,25,18446744073709551616
0,1,26,9223372036854775808
0,1,27,4611686018427387904
0,1,28,2305843009213693952
0,1,29,1152921504606846976
0,1,30,576460752303423488
0,1,31,288230376151711744
0,1,32,144115188075855872
0,1,33,72057594037927936
0,1,34,36028797018963968
0,1,35,18014398509481984
0,1,36,9007199254740992
0,1,37,4503599627370496
0,1,38,2251799813685248
0,1,39,1125899906842624
0,1,40,562949953421312
0,1,41,281474976710656
0,1,42,140737488355328
0,1,43,70368744177664
0,1,44,35184372088832
0,1,45,17592186044416
0,1,46,8796093022208
0,1,47,4398046511104
0,1,48,2199023255552
0,1,49,1099511627776
0,1,50,549755813888
0,1,51,274877906944
0,1,52,137438953472
0,1,53,68719476736
0,1,54,34359738368
0,1,55,17179869184
0,1,56,8589934592
0,1,57,4294967296
0,1,58,2147483648
0,1,59,1073741824
0,1,60,536870912
0,1,61,268435456
0,1,62,134217728
0,1,63,67108864
0,1,64,33554432
0,1,65,16777216
0,1,66,8388608
0,1,67,4194304
0,1,68,2097152
0,1,69,1048576
0,1,70,524288
0,1,71,262144
0,1,72,131072
0,1,73,65536
0,1,74,32768
0,1,75,16384
0,1,76,8192
0,1,77,4096
0,1,78,2048
0,1,79,1024
0,1,80,512
0,3,0,0
0,3,1,0
0,3,2,0
0,3,3,0
0,3,4,0
0,3,5,0
0,3,6,0
0,3,7,0
0,3,8,0
0,3,9,0
0,3,10,0
0,3,11,0
0,3,12,0
0,3,13,0
0,3,14,0
0,3,15,0
0,3,16,0
0,3,17,0
0,3,18,604462909807314587353088
0,3,19,1511157274518286468382720
0,3,20,755578637259143234191360
0,3,21,377789318629571617095680
0,3,22,188894659314785808547840
0,3,23,94447329657392904273920
0,3,24,47223664828696452136960
0,3,25,23611832414348226068480
0,3,26,9444732965739290427392
0,3,27,1180591620717411303424
0,3,28,2951479051793528258560
0,3,29,1475739525896764129280
0,3,30,737869762948382064640
0,3,31,368934881474191032320
0,3,32,184467440737095516160
0,3,33,92233720368547758080
0,3,34,46116860184273879040
0,3,35,18446744073709551616
0,3,36,2305843009213693952
0,3,37,5764607523034234880
0,3,38,2882303761517117440
0,3,39,1441151880758558720
0,3,40,720575940379279360
0,3,41,360287970189639680
0,3,42,180143985094819840
0,3,43,90071992547409920
0,3,44,36028797018963968
0,3,45,4503599627370496
0,3,46,11258999068426240
0,3,47,5629499534213120
0,3,48,2814749767106560
0,3,49,1407374883553280
0,3,50,703687441776640
0,3,51,351843720888320
0,3,52,175921860444160
0,3,53,70368744177664
0,3,54,8796093022208
0,3,55,21990232555520
0,3,56,10995116277760
0,3,57,5497558138880
0,3,58,2748779069440
0,3,59,1374389534720
0,3,60,687194767360
0,3,61,343597383680
0,3,62,137438953472
0,3,63,17179869184
0,3,64,42949672960
0,3,65,21474836480
0,3,66,10737418240
0,3,67,5368709120
0,3,68,2684354560
0,3,69,1342177280
0,3,70,671088640
0,3,71,268435456
0,3,72,33554432
0,3,73,83886080
0,3,74,41943040
0,3,75,20971520
0,3,76,10485760
0,3,77,5242880
0,3,78,2621440
0,3,79,1310720
0,3,80,524288
0,4,0,1180591620717411303424
0,4,1,2951479051793528258560
0,4,2,1475739525896764129280
0,4,3,737869762948382064640
0,4,4,368934881474191032320
0,4,5,184467440737095516160
0,4,6,92233720368547758080
0,4,7,46116860184273879040
0,4,8,18446744073709551616
0,4,9,1813391035264952975753216
0,4,10,2115625948933124089970688
0,4,11,1057812974466562044985344
0,4,12,528906487233281022492672
0,4,13,264453243616640511246336
0,4,14,132226621808320255623168
0,4,15,66113310904160127811584
0,4,16,33056655452080063905792
0,4,17,14167135477405954605056
0,4,18,3541779365751861280768
0,4,19,4132081931510007988224
0,4,20,2066040965755003994112
0,4,21,1033020482877501997056
0,4,22,516510241438750998528
0,4,23,258255120719375499264
0,4,24,129127560359687749632
0,4,25,64563780179843874816
0,4,26,27670186479308505088
0,4,27,6917537823734104064
0,4,28,8070472522480484352
0,4,29,4035236261240242176
0,4,30,2017618130620121088
0,4,31,1008809065310060544
0,4,32,504404532655030272
0,4,33,252202266327515136
0,4,34,126101133163757568
0,4,35,54043332967399424
0,4,36,13510816061980672
0,4,37,15762641645469696
0,4,38,7881320822734848
0,4,39,3940660411367424
0,4,40,1970330205683712
0,4,41,985165102841856
0,4,42,492582551420928
0,4,43,246291275710464
0,4,44,105553384701952
0,4,45,26388312621056
0,4,46,30786409463808
0,4,47,15393204731904
0,4,48,7696602365952
0,4,49,3848301182976
0,4,50,1924150591488
0,4,51,962075295744
0,4,52,481037647872
0,4,53,206158954496
0,4,54,51539673088
0,4,55,60129705984
0,4,56,30064852992
0,4,57,15032426496
0,4,58,7516213248
0,4,59,3758106624
0,4,60,1879053312
0,4,61,939526656
0,4,62,402654208
0,4,63,100663424
0,4,64,117440832
0,4,65,58720416
0,4,66,29360208
0,4,67,14680104
0,4,68,7340052
0,4,69,3670026
0,4,70,1835013
0,4,71,786434
0,4,72,196608
0,4,73,229376
0,4,74,114688
0,4,75,57344
0,4,76,28672
0,4,77,14336
0,4,78,7168
0,4,79,3584
0,4,80,1536
0,5,0,606824093048749409959936
0,5,1,1512337866139003879686144
0,5,2,756168933069501939843072
0,5,3,378084466534750969921536
0,5,4,189042233267375484960768
0,5,5,94521116633687742480384
0,5,6,47260558316843871240192
0,5,7,23630279158421935620096
0,5,8,9453956337776145203200
0,5,9,1814573932728679600750592
0,5,10,2118573969220403797688320
0,5,11,1059286984610201898844160
0,5,12,529643492305100949422080
0,5,13,264821746152550474711040
0,5,14,132410873076275237355520
0,5,15,66205436538137618677760
0,5,16,33102718269068809338880
0,5,17,14185564207081154674688
0,5,18,3544089712360702345216
0,5,19,4137839783633601167360
0,5,20,2068919891816800583680
0,5,21,1034459945908400291840
0,5,22,517229972954200145920
0,5,23,258614986477100072960
0,5,24,129307493238550036480
0,5,25,64653746619275018240
0,5,26,27706180091955380224
0,5,27,6922050219454496768
0,5,28,8081718327409377280
0,5,29,4040859163704688640
0,5,30,2020429581852344320
0,5,31,1010214790926172160
0,5,32,505107395463086080
0,5,33,252553697731543040
0,5,34,126276848865771520
0,5,35,54113632992100352
0,5,36,13519629334872064
0,5,37,15784606108221440
0,5,38,7892303054110720
0,5,39,3946151527055360
0,5,40,1973075763527680
0,5,41,986537881763840
0,5,42,493268940881920
0,5,43,246634470440960
0,5,44,105690689437696
0,5,45,26405526044672
0,5,46,30829308805120
0,5,47,15414654402560
0,5,48,7707327201280
0,5,49,3853663600640
0,5,50,1926831800320
0,5,51,963415900160
0,5,52,481707950080
0,5,53,206427127808
0,5,54,51573293056
0,5,55,60213493760
0,5,56,30106746880
0,5,57,15053373440
0,5,58,7526686720
0,5,59,3763343360
0,5,60,1881671680
0,5,61,940835840
0,5,62,403177984
0,5,63,100729088
0,5,64,117604480
0,5,65,58802240
0,5,66,29401120
0,5,67,14700560
0,5,68,7350280
0,5,69,3675140
0,5,70,1837570
0,5,71,787457
0,5,72,196736
0,5,73,229696
0,5,74,114848
0,5,75,57424
0,5,76,28712
0,5,77,14356
0,5,78,7178
0,5,79,3589
0,5,80,1538
0,8,0,608004684669466821263360
0,8,1,1515289345190797407944704
0,8,2,757644672595398703972352
0,8,3,378822336297699351986176
0,8,4,189411168148849675993088
0,8,5,94705584074424837996544
0,8,6,47352792037212418998272
0,8,7,23676396018606209499136
0,8,8,9472403081849854754816
0,8,9,1814576238571688814444544
0,8,10,2118579733827926831923200
0,8,11,1059289866913963415961600
0,8,12,529644933456981707980800
0,8,13,264822466728490853990400
0,8,14,132411233364245426995200
0,8,15,66205616682122713497600
0,8,16,33102808341061356748800
0,8,17,14185600235878173638656
