1,1180591620717412353024,1180591620717411303424
1,1152921505680588800,1181744542222018150400
1,1180592746618392936448,1180591620717411303424
1,1181745668121926041600,1180591620717411303424
1,1100586418176,1181745669221436620800
1,1154048504025318400,1181744542222018150400
1,1181744542223091892224,1180591620717411303424
1,1181745668122999784448,1180591620717411303424
1,1126999419520000,1181745668121924993024
1,1181744542222019198976,1180591620717411303424
1,1180592747716830823424,1180591620717411303424
1,1152921504606848000,1181744542222018150400
1,1154048504026366976,1181744542222018150400
1,1180591621816922932224,1180591620717411303424
1,1181744542222019200000,1180591620717411303424
1,1180592747716829773824,1180591620717411303424
1,1181744543322603520000,1180591620717411303424
1,1024,1181745669222511412224
1,1099511627776,1181745669221436620800
1,1152921504607896576,1181744542222018150400
1,1181744543322603521024,1180591620717411303424
1,1152922604119523328,1181744542222018150400
1,1181745669221436620800,1180591620717411303424
1,1181745669222510363648,1180591620717411303424
1,1127000493260800,1181745668121924993024
1,1152922604118475776,1181744542222018150400
1,1180592746618391888896,1180591620717411303424
1,1181744542223092941824,1180591620717411303424
1,1180592746618391887872,1180591620717411303424
1,1180591621816922931200,1180591620717411303424
1,1180591621817997722624,1180591620717411303424
1,1181745668121924993024,1180591620717411303424
1,1181745669222511412224,1180591620717411303424
1,1126999419518976,1181745668121924993024
1,1181744542223091893248,1180591620717411303424
1,1154047404514739200,1181744542222018150400
1,1180591620717411304448,1180591620717411303424
1,1181745668121926042624,1180591620717411303424
1,1181745669221437670400,1180591620717411303424
1,1125900980584448,1181745668121924993024
1,1180591621816923980800,1180591620717411303424
1,1049600,1181745669222511411200
1,1152921505681638400,1181744542222018150400
1,1181745668122999783424,1180591620717411303424
1,1154047404514738176,1181744542222018150400
1,1125900980585472,1181745668121924993024
1,1181744542222018151424,1180591620717411303424
1,1154047405588481024,1181744542222018150400
1,1180591620717411303424,1180591620717411303424
1,1154048504025317376,1181744542222018150400
1,1181744542223092940800,1180591620717411303424
1,1180592746617318146048,1180591620717411303424
1,1180591621817996673024,1180591620717411303424
1,1180592747717904564224,1180591620717411303424
1,1100585370624,1181745669221436620800
1,1100586419200,1181745669221436620800
1,1180591620718485045248,1180591620717411303424
1,1180592746618392937472,1180591620717411303424
1,1154047405587431424,1181744542222018150400
1,1180591620718486093824,1180591620717411303424
1,1127000492213248,1181745668121924993024
1,1180592746617319195648,1180591620717411303424
1,1181745669221436621824,1180591620717411303424
1,1180592746617319194624,1180591620717411303424
1,1152922605192217600,1181744542222018150400
