0,0,0
0,1,1
0,2,1
0,3,1
0,4,1
0,5,1
0,6,1
0,7,1
0,8,1
0,9,9
0,10,10
0,11,0
0,12,0
0,13,0
0,14,0
0,15,0
0,16,0
0,17,0
0,18,9
0,19,19
0,20,10
0,21,0
0,22,0
0,23,0
0,24,0
0,25,0
0,26,0
0,27,9
0,28,0
0,29,0
0,30,10
0,31,0
0,32,0
0,33,0
0,34,0
0,35,0
0,36,9
0,37,0
0,38,0
0,39,0
0,40,10
0,41,0
0,42,0
0,43,0
0,44,0
0,45,9
0,46,0
0,47,0
0,48,0
0,49,0
0,50,10
0,51,0
0,52,0
0,53,0
0,54,9
0,55,0
0,56,0
0,57,0
0,58,0
0,59,0
0,60,10
0,61,0
0,62,0
0,63,9
0,64,0
0,65,0
0,66,0
0,67,0
0,68,0
0,69,0
0,70,10
0,71,0
0,72,9
0,73,0
0,74,0
0,75,0
0,76,0
0,77,0
0,78,0
0,79,0
0,80,10
1,0,-1
1,1,0
1,2,1
1,3,1
1,4,1
1,5,1
1,6,1
1,7,1
1,8,1
1,9,8
1,10,9
1,11,10
1,12,0
1,13,0
1,14,0
1,15,0
1,16,0
1,17,0
1,18,17
1,19,9
1,20,19
1,21,10
1,22,0
1,23,0
1,24,0
1,25,0
1,26,0
1,27,0
1,28,9
1,29,0
1,30,0
1,31,10
1,32,0
1,33,0
1,34,0
1,35,0
1,36,0
1,37,9
1,38,0
1,39,0
1,40,0
1,41,10
1,42,0
1,43,0
1,44,0
1,45,0
1,46,9
1,47,0
1,48,0
1,49,0
1,50,0
1,51,10
1,52,0
1,53,0
1,54,0
1,55,9
1,56,0
1,57,0
1,58,0
1,59,0
1,60,0
1,61,10
1,62,0
1,63,0
1,64,9
1,65,0
1,66,0
1,67,0
1,68,0
1,69,0
1,70,0
1,71,10
1,72,0
1,73,9
1,74,0
1,75,0
1,76,0
1,77,0
1,78,0
1,79,0
1,80,0
2,0,-1
2,1,-1
2,2,0
2,3,1
2,4,1
2,5,1
2,6,1
2,7,1
2,8,1
2,9,0
2,10,8
2,11,9
2,12,10
2,13,0
2,14,0
2,15,0
2,16,0
2,17,0
2,18,8
2,19,17
2,20,9
2,21,19
2,22,10
2,23,0
